АКСЕЛЕРОМЕТР X (m/s²);АКСЕЛЕРОМЕТР Y (m/s²);АКСЕЛЕРОМЕТР Z (m/s²);ТЯЖЕСТЬ X (m/s²);ТЯЖЕСТЬ Y (m/s²);ТЯЖЕСТЬ Z (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ X (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Y (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Z (m/s²);ГИРОСКОП X (rad/s);ГИРОСКОП Y (rad/s);ГИРОСКОП Z (rad/s);ОСВЕЩЕНИЕ (lux);МАГНИТНОЕ ПОЛЕ X (μT);МАГНИТНОЕ ПОЛЕ Y (μT);МАГНИТНОЕ ПОЛЕ Z (μT);ОРИЕНТАЦИЯ Z (azimuth °);ОРИЕНТАЦИЯ X (pitch °);ОРИЕНТАЦИЯ Y (roll °);ПРИБЛИЖЕНИЕ (i);УРОВЕНЬ ЗВУКА (dB);МЕСТОПОЛОЖЕНИЕ Широта : ;МЕСТОПОЛОЖЕНИЕ Долгота : ;МЕСТОПОЛОЖЕНИЕ Высота над ур. моря ( m);МЕСТОПОЛОЖЕНИЕ Высота над ур. моря-google ( m);МЕСТОПОЛОЖЕНИЕ Скорость ( км/ч);МЕСТОПОЛОЖЕНИЕ Погрешность ( m);МЕСТОПОЛОЖЕНИЕ ОРИЕНТАЦИЯ (°);доступных спутников;Время он начала в мс. ;YYYY-MO-DD HH-MI-SS_SSS
-0.166336;0.501968;9.850281;-0.245913;0.57094;9.786927;0.081025;-0.061789;0.149693;0.033905;-0.010574;-0.031158;31.0;-13.9648;-9.6558;-45.3781;113.332;-3.3196;1.4836;2.0;1.8517;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44119;2021-10-04 11:13:50:846
-0.166336;0.501968;9.850281;-0.245913;0.57094;9.786927;0.081025;-0.061789;0.149693;0.050949;-0.037201;-0.045013;31.0;-13.9648;-9.6558;-45.3781;113.332;-3.3196;1.4836;2.0;1.8517;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44125;2021-10-04 11:13:50:852
-0.250137;0.444504;9.685089;-0.245913;0.57094;9.786927;-0.010071;-0.123746;-0.017169;0.050949;-0.037201;-0.045013;31.0;-13.9648;-9.6558;-45.3781;113.332;-3.3196;1.4836;2.0;1.8517;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44130;2021-10-04 11:13:50:857
-0.250137;0.444504;9.685089;-0.241182;0.57385;9.786876;-0.010071;-0.123746;-0.017169;0.050949;-0.037201;-0.045013;31.0;-13.9648;-9.6558;-45.3781;113.332;-3.3196;1.4836;2.0;1.8517;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44134;2021-10-04 11:13:50:861
-0.34111;0.454086;9.898178;-0.241182;0.57385;9.786876;-0.010071;-0.123746;-0.017169;0.054153;-0.023361;-0.034363;31.0;-14.4211;-9.3567;-46.1334;112.6524;-3.3547;1.4117;2.0;1.8517;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44140;2021-10-04 11:13:50:867
-0.34111;0.454086;9.898178;-0.24388;0.578046;9.786561;-0.087257;-0.085721;0.112432;0.070129;0.019257;-0.024765;31.0;-14.4211;-9.3567;-46.1334;112.6524;-3.3547;1.4117;2.0;1.8517;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44145;2021-10-04 11:13:50:872
-0.34111;0.454086;9.898178;-0.24388;0.578046;9.786561;-0.087257;-0.085721;0.112432;0.070129;0.019257;-0.024765;31.0;-14.4211;-9.3567;-46.1334;112.6524;-3.3547;1.4117;2.0;1.8517;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44149;2021-10-04 11:13:50:876
-0.34111;0.454086;9.898178;-0.24388;0.578046;9.786561;-0.087257;-0.085721;0.112432;0.070129;0.019257;-0.024765;31.0;-14.4211;-9.3567;-46.1334;112.6524;-3.3547;1.4117;2.0;1.8517;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44155;2021-10-04 11:13:50:882
-0.34111;0.454086;9.898178;-0.24388;0.578046;9.786561;-0.087257;-0.085721;0.112432;0.070129;0.019257;-0.024765;31.0;-14.4211;-9.3567;-46.1334;112.6524;-3.3547;1.4117;2.0;1.8517;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44159;2021-10-04 11:13:50:886
-0.314774;0.561829;9.725784;-0.24701;0.584309;9.78611;-0.069761;-0.017757;0.018785;0.092499;0.022446;-0.020508;31.0;-13.8138;-10.26;-44.0186;112.6524;-3.3547;1.4117;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44165;2021-10-04 11:13:50:892
-0.314774;0.561829;9.725784;-0.24701;0.584309;9.78611;-0.069761;-0.017757;0.018785;0.092499;0.022446;-0.020508;31.0;-13.8138;-10.26;-44.0186;112.6524;-3.3547;1.4117;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44169;2021-10-04 11:13:50:896
-0.314774;0.561829;9.725784;-0.24701;0.584309;9.78611;-0.069761;-0.017757;0.018785;0.114868;0.071457;-0.0056;31.0;-13.8138;-10.26;-44.0186;112.6524;-3.3547;1.4117;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44175;2021-10-04 11:13:50:902
-0.372238;0.583374;9.699448;-0.263296;0.610564;9.784082;-0.111021;-0.02237;-0.007394;0.114868;0.071457;-0.0056;31.0;-13.6642;-10.8658;-43.8797;119.0215;-3.4159;1.4459;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44184;2021-10-04 11:13:50:911
-0.372238;0.583374;9.699448;-0.263296;0.610564;9.784082;-0.111021;-0.02237;-0.007394;0.111679;0.076782;0.024231;31.0;-13.6642;-10.8658;-43.8797;119.0215;-3.4159;1.4459;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44185;2021-10-04 11:13:50:912
-0.372238;0.583374;9.699448;-0.263296;0.610564;9.784082;-0.111021;-0.02237;-0.007394;0.111679;0.076782;0.024231;31.0;-13.6642;-10.8658;-43.8797;119.0215;-3.4159;1.4459;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44189;2021-10-04 11:13:50:916
-0.372238;0.583374;9.699448;-0.263296;0.610564;9.784082;-0.111021;-0.02237;-0.007394;0.111679;0.076782;0.024231;31.0;-13.6642;-10.8658;-43.8797;119.0215;-3.4159;1.4459;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44196;2021-10-04 11:13:50:923
-0.501526;0.561829;9.735367;-0.281053;0.627001;9.78255;-0.222681;-0.060244;0.029701;0.110611;0.0672;0.044479;31.0;-12.7426;-9.4894;-43.6966;119.0215;-3.4159;1.4459;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44201;2021-10-04 11:13:50:928
-0.501526;0.561829;9.735367;-0.281053;0.627001;9.78255;-0.222681;-0.060244;0.029701;0.110611;0.0672;0.044479;29.0;-12.7426;-9.4894;-43.6966;119.0215;-3.4159;1.4459;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44204;2021-10-04 11:13:50:931
-0.501526;0.561829;9.735367;-0.281053;0.627001;9.78255;-0.222681;-0.060244;0.029701;0.110611;0.0672;0.044479;29.0;-12.7426;-9.4894;-43.6966;119.0215;-3.4159;1.4459;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44212;2021-10-04 11:13:50:939
-0.412933;0.516342;9.800003;-0.292129;0.641914;9.781258;-0.123012;-0.120722;0.092643;0.121262;0.01712;0.074295;29.0;-13.8184;-11.0199;-44.4946;117.9589;-3.7531;1.7107;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44221;2021-10-04 11:13:50:948
-0.412933;0.516342;9.800003;-0.292129;0.641914;9.781258;-0.123012;-0.120722;0.092643;0.121262;0.01712;0.074295;29.0;-13.8184;-11.0199;-44.4946;117.9589;-3.7531;1.7107;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44222;2021-10-04 11:13:50:949
-0.412933;0.516342;9.800003;-0.292129;0.641914;9.781258;-0.123012;-0.120722;0.092643;0.121262;0.01712;0.074295;29.0;-13.8184;-11.0199;-44.4946;117.9589;-3.7531;1.7107;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44228;2021-10-04 11:13:50:955
-0.28125;0.633652;9.663544;-0.289486;0.660613;9.780091;0.006044;-0.021961;-0.042522;0.130844;-0.034012;0.078568;29.0;-13.8184;-11.0199;-44.4946;117.9589;-3.7531;1.7107;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44233;2021-10-04 11:13:50:960
-0.28125;0.633652;9.663544;-0.289486;0.660613;9.780091;0.006044;-0.021961;-0.042522;0.130844;-0.034012;0.078568;29.0;-13.8184;-11.0199;-44.4946;117.9589;-3.7531;1.7107;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44234;2021-10-04 11:13:50:961
-0.28125;0.633652;9.663544;-0.289486;0.660613;9.780091;0.006044;-0.021961;-0.042522;0.130844;-0.034012;0.078568;29.0;-13.9664;-10.4111;-43.1076;117.9589;-3.7531;1.7107;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44240;2021-10-04 11:13:50:967
-0.139999;0.724625;9.416931;-0.277651;0.684683;9.778778;0.135315;0.045703;-0.279559;0.097824;-0.036133;0.061523;29.0;-13.9664;-10.4111;-43.1076;117.9589;-3.7531;1.7107;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44245;2021-10-04 11:13:50:972
-0.139999;0.724625;9.416931;-0.277651;0.684683;9.778778;0.135315;0.045703;-0.279559;0.097824;-0.036133;0.061523;29.0;-13.9664;-10.4111;-43.1076;117.9589;-3.7531;1.7107;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44250;2021-10-04 11:13:50:977
-0.139999;0.724625;9.416931;-0.277651;0.684683;9.778778;0.135315;0.045703;-0.279559;0.052017;-0.016968;0.0466;29.0;-13.504;-9.4971;-43.6966;111.2737;-4.0035;1.6264;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44254;2021-10-04 11:13:50:981
-0.223801;0.746185;9.450455;-0.273186;0.693002;9.778317;0.046915;0.059449;-0.239451;0.052017;-0.016968;0.0466;29.0;-13.504;-9.4971;-43.6966;111.2737;-4.0035;1.6264;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44260;2021-10-04 11:13:50:987
-0.223801;0.746185;9.450455;-0.273186;0.693002;9.778317;0.046915;0.059449;-0.239451;0.02858;-0.010574;0.043411;29.0;-13.504;-9.4971;-43.6966;111.2737;-4.0035;1.6264;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44265;2021-10-04 11:13:50:992
-0.388992;0.674347;9.527069;-0.272847;0.69637;9.778089;-0.118753;-0.015366;-0.157555;0.02858;-0.010574;0.043411;29.0;-13.504;-9.4971;-43.6966;111.2737;-4.0035;1.6264;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44270;2021-10-04 11:13:50:997
-0.388992;0.674347;9.527069;-0.272847;0.69637;9.778089;-0.118753;-0.015366;-0.157555;0.00621;-0.004181;0.058319;29.0;-13.6566;-9.6481;-42.7856;111.2737;-4.0035;1.6264;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44275;2021-10-04 11:13:51:002
-0.388992;0.674347;9.527069;-0.272847;0.69637;9.778089;-0.118753;-0.015366;-0.157555;0.00621;-0.004181;0.058319;29.0;-13.6566;-9.6481;-42.7856;111.2737;-4.0035;1.6264;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44280;2021-10-04 11:13:51:007
-0.482376;0.640839;9.680298;-0.277112;0.696262;9.777976;-0.207949;-0.048677;-0.002944;0.00621;-0.004181;0.058319;29.0;-13.6566;-9.6481;-42.7856;111.2737;-4.0035;1.6264;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44285;2021-10-04 11:13:51:012
-0.482376;0.640839;9.680298;-0.277112;0.696262;9.777976;-0.207949;-0.048677;-0.002944;0.008347;-0.004181;0.087082;29.0;-13.6566;-9.6481;-42.7856;111.2737;-4.0035;1.6264;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44289;2021-10-04 11:13:51:016
-0.460815;0.564224;9.759308;-0.278575;0.69546;9.777991;-0.184908;-0.124577;0.074928;0.017929;-0.039337;0.104126;29.0;-13.6536;-8.5876;-44.5908;110.8422;-4.0667;1.6319;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44298;2021-10-04 11:13:51:025
-0.460815;0.564224;9.759308;-0.278575;0.69546;9.777991;-0.184908;-0.124577;0.074928;0.017929;-0.039337;0.104126;29.0;-13.6536;-8.5876;-44.5908;110.8422;-4.0667;1.6319;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44299;2021-10-04 11:13:51:026
-0.460815;0.564224;9.759308;-0.278575;0.69546;9.777991;-0.184908;-0.124577;0.074928;0.017929;-0.039337;0.104126;29.0;-13.6536;-8.5876;-44.5908;110.8422;-4.0667;1.6319;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44304;2021-10-04 11:13:51:031
-0.460815;0.564224;9.759308;-0.278575;0.69546;9.777991;-0.184908;-0.124577;0.074928;0.034973;-0.098984;0.115845;29.0;-13.6536;-8.5876;-44.5908;110.8422;-4.0667;1.6319;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44310;2021-10-04 11:13:51:037
-0.444061;0.552246;9.893387;-0.268725;0.696451;9.778196;-0.177782;-0.137865;0.204193;0.034973;-0.098984;0.115845;29.0;-13.6536;-8.5876;-44.5908;110.8422;-4.0667;1.6319;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44315;2021-10-04 11:13:51:042
-0.444061;0.552246;9.893387;-0.268725;0.696451;9.778196;-0.177782;-0.137865;0.204193;0.041367;-0.1203;0.113709;29.0;-14.5752;-9.8129;-45.6879;110.8422;-4.0667;1.6319;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44319;2021-10-04 11:13:51:046
-0.444061;0.552246;9.893387;-0.268725;0.696451;9.778196;-0.177782;-0.137865;0.204193;0.041367;-0.1203;0.113709;29.0;-14.5752;-9.8129;-45.6879;110.8422;-4.0667;1.6319;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44325;2021-10-04 11:13:51:052
-0.245346;0.674347;9.752121;-0.248779;0.700878;9.778408;0.001251;-0.020386;0.059456;0.041367;-0.1203;0.113709;29.0;-14.5752;-9.8129;-45.6879;110.8422;-4.0667;1.6319;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44330;2021-10-04 11:13:51:057
-0.245346;0.674347;9.752121;-0.248779;0.700878;9.778408;0.001251;-0.020386;0.059456;0.040298;-0.169296;0.095612;30.0;-13.1897;-7.6691;-43.045;109.2889;-4.0984;1.4574;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44334;2021-10-04 11:13:51:061
-0.187881;0.724625;9.701843;-0.225006;0.706481;9.778581;0.035169;0.024284;0.008261;0.040298;-0.169296;0.095612;30.0;-13.1897;-7.6691;-43.045;109.2889;-4.0984;1.4574;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44340;2021-10-04 11:13:51:067
-0.187881;0.724625;9.701843;-0.225006;0.706481;9.778581;0.035169;0.024284;0.008261;0.049896;-0.230011;0.063644;30.0;-13.1897;-7.6691;-43.045;109.2889;-4.0984;1.4574;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44347;2021-10-04 11:13:51:074
-0.187881;0.724625;9.701843;-0.225006;0.706481;9.778581;0.035169;0.024284;0.008261;0.049896;-0.230011;0.063644;30.0;-13.1897;-7.6691;-43.045;109.2889;-4.0984;1.4574;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44350;2021-10-04 11:13:51:077
-0.044235;0.750961;9.701843;-0.192631;0.713864;9.778736;0.146717;0.043318;0.008319;0.049896;-0.230011;0.063644;30.0;-13.1897;-7.6691;-43.045;109.2889;-4.0984;1.4574;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44354;2021-10-04 11:13:51:081
-0.044235;0.750961;9.701843;-0.192631;0.713864;9.778736;0.146717;0.043318;0.008319;0.064804;-0.25238;0.039139;30.0;-15.184;-9.6664;-45.3796;109.2889;-4.0984;1.4574;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44360;2021-10-04 11:13:51:087
0.015625;0.791672;9.804794;-0.169771;0.720264;9.77869;0.183942;0.077577;0.109861;0.069061;-0.24173;0.033813;30.0;-15.184;-9.6664;-45.3796;109.2889;-4.0984;1.4574;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44365;2021-10-04 11:13:51:092
0.015625;0.791672;9.804794;-0.169771;0.720264;9.77869;0.183942;0.077577;0.109861;0.069061;-0.24173;0.033813;30.0;-15.184;-9.6664;-45.3796;109.2889;-4.0984;1.4574;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44369;2021-10-04 11:13:51:096
0.015625;0.791672;9.804794;-0.169771;0.720264;9.77869;0.183942;0.077577;0.109861;0.069061;-0.24173;0.033813;30.0;-15.184;-9.6664;-45.3796;109.2889;-4.0984;1.4574;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44375;2021-10-04 11:13:51:102
0.015625;0.791672;9.804794;-0.169771;0.720264;9.77869;0.183942;0.077577;0.109861;0.09996;-0.222565;-0.007721;30.0;-14.2609;-8.287;-43.9743;107.8901;-4.212;0.9946;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44380;2021-10-04 11:13:51:107
-0.056198;0.767731;9.864655;-0.121115;0.741195;9.77785;0.063981;0.032264;0.162364;0.09996;-0.222565;-0.007721;30.0;-14.2609;-8.287;-43.9743;107.8901;-4.212;0.9946;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44384;2021-10-04 11:13:51:111
-0.056198;0.767731;9.864655;-0.121115;0.741195;9.77785;0.063981;0.032264;0.162364;0.1138;-0.277954;-0.041809;30.0;-14.2609;-8.287;-43.9743;107.8901;-4.212;0.9946;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44390;2021-10-04 11:13:51:117
0.010834;0.750961;9.845505;-0.086232;0.754659;9.77719;0.096423;0.001927;0.141195;0.1138;-0.277954;-0.041809;30.0;-14.267;-9.5032;-43.6981;107.8901;-4.212;0.9946;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44395;2021-10-04 11:13:51:122
0.010834;0.750961;9.845505;-0.086232;0.754659;9.77719;0.096423;0.001927;0.141195;0.1138;-0.277954;-0.041809;30.0;-14.267;-9.5032;-43.6981;107.8901;-4.212;0.9946;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44400;2021-10-04 11:13:51:127
0.010834;0.750961;9.845505;-0.086232;0.754659;9.77719;0.096423;0.001927;0.141195;0.130844;-0.305649;-0.050339;30.0;-14.267;-9.5032;-43.6981;107.8901;-4.212;0.9946;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44405;2021-10-04 11:13:51:132
0.094635;0.719849;9.943665;-0.038046;0.775674;9.775851;0.132407;-0.050252;0.238064;0.153214;-0.275818;-0.060989;30.0;-14.267;-9.5032;-43.6981;107.8901;-4.212;0.9946;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44411;2021-10-04 11:13:51:138
0.094635;0.719849;9.943665;-0.038046;0.775674;9.775851;0.132407;-0.050252;0.238064;0.153214;-0.275818;-0.060989;30.0;-14.418;-9.6542;-42.7856;114.8855;-4.5366;0.223;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44414;2021-10-04 11:13:51:141
0.178436;0.798859;9.792831;-0.006432;0.794685;9.774396;0.184822;0.009838;0.088105;0.153214;-0.275818;-0.060989;30.0;-14.418;-9.6542;-42.7856;114.8855;-4.5366;0.223;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44420;2021-10-04 11:13:51:147
0.178436;0.798859;9.792831;-0.006432;0.794685;9.774396;0.184822;0.009838;0.088105;0.172394;-0.24173;-0.068451;30.0;-14.418;-9.6542;-42.7856;114.8855;-4.5366;0.223;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44424;2021-10-04 11:13:51:151
0.178436;0.798859;9.792831;-0.006432;0.794685;9.774396;0.184822;0.009838;0.088105;0.172394;-0.24173;-0.068451;30.0;-14.418;-9.6542;-42.7856;114.8855;-4.5366;0.223;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44430;2021-10-04 11:13:51:157
0.178436;0.798859;9.792831;-0.006432;0.794685;9.774396;0.184822;0.009838;0.088105;0.172394;-0.24173;-0.068451;30.0;-13.5086;-10.257;-44.0186;114.8855;-4.5366;0.223;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44434;2021-10-04 11:13:51:161
0.178436;0.839554;9.764099;0.027541;0.823389;9.771984;0.151091;0.022015;0.061544;0.18837;-0.184204;-0.076965;30.0;-13.5086;-10.257;-44.0186;114.8855;-4.5366;0.223;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44439;2021-10-04 11:13:51:166
0.178436;0.839554;9.764099;0.027541;0.823389;9.771984;0.151091;0.022015;0.061544;0.18837;-0.184204;-0.076965;30.0;-13.5086;-10.257;-44.0186;114.8855;-4.5366;0.223;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44445;2021-10-04 11:13:51:172
0.219131;0.841949;9.711426;0.044081;0.846867;9.769917;0.175363;0.001088;0.010801;0.196899;-0.140533;-0.086548;30.0;-13.5086;-10.257;-44.0186;114.8855;-4.5366;0.223;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44450;2021-10-04 11:13:51:177
0.219131;0.841949;9.711426;0.044081;0.846867;9.769917;0.175363;0.001088;0.010801;0.196899;-0.140533;-0.086548;30.0;-15.1855;-10.4218;-43.5669;112.5867;-4.954;-0.2585;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44455;2021-10-04 11:13:51:182
0.219131;0.841949;9.711426;0.044081;0.846867;9.769917;0.175363;0.001088;0.010801;0.20755;-0.087265;-0.111053;30.0;-15.1855;-10.4218;-43.5669;112.5867;-4.954;-0.2585;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44459;2021-10-04 11:13:51:186
0.255051;0.791672;9.618057;0.05408;0.871448;9.767704;0.201355;-0.073579;-0.080185;0.20755;-0.087265;-0.111053;30.0;-15.1855;-10.4218;-43.5669;112.5867;-4.954;-0.2585;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44466;2021-10-04 11:13:51:193
0.255051;0.791672;9.618057;0.05408;0.871448;9.767704;0.201355;-0.073579;-0.080185;0.208618;-0.036133;-0.144073;30.0;-15.1855;-10.4218;-43.5669;112.5867;-4.954;-0.2585;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44470;2021-10-04 11:13:51:197
0.243073;0.782089;9.668335;0.057385;0.896036;9.76546;0.186097;-0.107549;-0.027401;0.208618;-0.036133;-0.144073;30.0;-15.1855;-10.4218;-43.5669;112.5867;-4.954;-0.2585;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44475;2021-10-04 11:13:51:202
0.243073;0.782089;9.668335;0.057385;0.896036;9.76546;0.186097;-0.107549;-0.027401;0.205414;0.007538;-0.170715;30.0;-13.8062;-9.0424;-43.2297;112.5867;-4.954;-0.2585;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44482;2021-10-04 11:13:51:209
0.243073;0.782089;9.668335;0.057385;0.896036;9.76546;0.186097;-0.107549;-0.027401;0.205414;0.007538;-0.170715;30.0;-13.8062;-9.0424;-43.2297;112.5867;-4.954;-0.2585;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44485;2021-10-04 11:13:51:212
-0.053802;0.525909;9.773666;0.053759;0.919514;9.763299;-0.107179;-0.387056;0.079893;0.224594;-0.02655;-0.196274;30.0;-13.8062;-9.0424;-43.2297;112.5867;-4.954;-0.2585;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44489;2021-10-04 11:13:51:216
-0.053802;0.525909;9.773666;0.053759;0.919514;9.763299;-0.107179;-0.387056;0.079893;0.224594;-0.02655;-0.196274;30.0;-13.8062;-9.0424;-43.2297;112.5867;-4.954;-0.2585;2.0;-4.14686;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44495;2021-10-04 11:13:51:222
-0.053802;0.525909;9.773666;0.053759;0.919514;9.763299;-0.107179;-0.387056;0.079893;0.224594;-0.02655;-0.196274;30.0;-14.4287;-11.6287;-42.3737;120.1639;-5.3802;-0.3155;2.0;8.58572;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44500;2021-10-04 11:13:51:227
-0.271683;0.578583;10.252518;0.067226;0.960939;9.759225;-0.338439;-0.375639;0.561514;0.333252;-0.188477;-0.147278;30.0;-14.4287;-11.6287;-42.3737;120.1639;-5.3802;-0.3155;2.0;8.58572;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44504;2021-10-04 11:13:51:231
-0.271683;0.578583;10.252518;0.067226;0.960939;9.759225;-0.338439;-0.375639;0.561514;0.333252;-0.188477;-0.147278;30.0;-14.4287;-11.6287;-42.3737;120.1639;-5.3802;-0.3155;2.0;8.58572;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44510;2021-10-04 11:13:51:237
0.319687;1.897797;9.088928;0.154263;1.238204;9.726944;0.180184;0.704243;-0.578517;0.337509;-0.125626;-0.237823;30.0;-15.7974;-11.0336;-42.9718;109.8942;-6.2237;-0.6094;2.0;8.58572;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44572;2021-10-04 11:13:51:299
0.319687;1.897797;9.088928;0.154263;1.238204;9.726944;0.180184;0.704243;-0.578517;0.337509;-0.125626;-0.237823;30.0;-15.7974;-11.0336;-42.9718;109.8942;-6.2237;-0.6094;2.0;8.58572;49.05027;38.218082;236.829;NaN;0.0;38.03871;;7 / 22;44573;2021-10-04 11:13:51:300
